Source	Target	Weight	Date	Class
saveourdemocracy	pemilu2019	2	2019-04-24	True News
saveourdemocracy	kpujangancurang	1	2019-04-20	Other 2
saveourdemocracy	kpujangancurang	1	2019-04-20	False News
saveourdemocracy	inaelectionobserversos	1	2019-04-20	Other 2
saveourdemocracy	amankanc1	1	2019-04-20	Other 2
saveourdemocracy	prabowowinrealcount	1	2019-04-20	Other 2
saveourdemocracy	02wintheelection	1	2019-04-20	Other 2
saveourdemocracy	bentuktpfkecuranganpilpres	1	2019-04-24	True News
saveourdemocracy	dokumenkanc1dikecamatan	2	2019-04-24	True News
saveourdemocracy	bpnkawalsuarakami	2	2019-04-24	True News
saveourdemocracy	maumenangkokmaincurang	3	2019-04-24	True News
saveourdemocracy	indonesiafraudelection	1	2019-04-22	True News
saveourdemocracy	indonesiafraudelection	1	2019-04-23	True News
saveourdemocracy	daruratc1plano	1	2019-04-23	True News
debatcapres2019	debatpilpresmdk	1	2019-04-13	True News
debatcapres2019	debatpilpresliputan6	2	2019-03-30	True News
debatcapres2019	debatpilpresliputan6	1	2019-03-30	True News
debatcapres2019	debatcapres	1	2019-03-30	True News
debatcapres2019	pilihanindonesia	1	2019-02-17	True News
debatcapres2019	1newstainment	1	2019-03-30	True News
debatcapres2019	sukseskanpemilu2019	1	2019-03-30	True News
cekdata	debatkeduapilpres2019	1	2019-02-17	False News
cekfaktacnn	cnnindonesia	2	2019-04-14	True News
debatpilpresmdk	debatcapreskedua	1	2019-02-17	True News
debatpilpresmdk	debatpilpres	1	2019-03-30	True News
voteforindonesia	millennialsmemilih	1	2019-04-13	True News
wiwingemplangjanji	semuajadisaksi02ditps	1	2019-03-10	True News
wiwingemplangjanji	birojomblo	1	2019-03-10	True News
hoaxesemka	hoaxgantiuntung	1	2019-03-11	Other 1
hoaxesemka	hoaxtidakhutang	1	2019-03-11	Other 1
hoaxesemka	hoaxtidakimpor	1	2019-03-11	Other 1
hoaxesemka	hoaxkebakaranhutan	1	2019-03-11	Other 1
hoaxesemka	hoaxteriakhoax	1	2019-03-11	Other 1
hoaxesemka	janganpilihpembohong	1	2019-03-11	Other 1
hoaxesemka	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxesemka	coblos02prabowodansandi	1	2019-03-11	Other 1
hoaxgantiuntung	hoaxtidakhutang	1	2019-03-11	Other 1
hoaxgantiuntung	hoaxtidakimpor	1	2019-03-11	Other 1
hoaxgantiuntung	hoaxkebakaranhutan	1	2019-03-11	Other 1
hoaxgantiuntung	hoaxteriakhoax	1	2019-03-11	Other 1
hoaxgantiuntung	janganpilihpembohong	1	2019-03-11	Other 1
hoaxgantiuntung	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxgantiuntung	coblos02prabowodansandi	1	2019-03-11	Other 1
hoaxgantiuntung	ilcsambharmenyambar	1	2019-03-11	Other 1
hoaxgantiuntung	prabowothenextleader	1	2019-03-11	Other 1
hoaxtidakhutang	hoaxtidakimpor	1	2019-03-11	Other 1
hoaxtidakhutang	hoaxkebakaranhutan	1	2019-03-11	Other 1
hoaxtidakhutang	hoaxteriakhoax	1	2019-03-11	Other 1
hoaxtidakhutang	janganpilihpembohong	1	2019-03-11	Other 1
hoaxtidakhutang	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxtidakhutang	coblos02prabowodansandi	1	2019-03-11	Other 1
hoaxtidakimpor	hoaxkebakaranhutan	1	2019-03-11	Other 1
hoaxtidakimpor	hoaxteriakhoax	1	2019-03-11	Other 1
hoaxtidakimpor	janganpilihpembohong	1	2019-03-11	Other 1
hoaxtidakimpor	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxtidakimpor	coblos02prabowodansandi	1	2019-03-11	Other 1
hoaxkebakaranhutan	hoaxteriakhoax	1	2019-03-11	Other 1
hoaxkebakaranhutan	janganpilihpembohong	1	2019-03-11	Other 1
hoaxkebakaranhutan	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxkebakaranhutan	coblos02prabowodansandi	1	2019-03-11	Other 1
hoaxteriakhoax	janganpilihpembohong	1	2019-03-11	Other 1
hoaxteriakhoax	17aprilemak2kepungtps	1	2019-03-11	Other 1
hoaxteriakhoax	coblos02prabowodansandi	1	2019-03-11	Other 1
janganpilihpembohong	17aprilemak2kepungtps	1	2019-03-11	Other 1
janganpilihpembohong	coblos02prabowodansandi	1	2019-03-11	Other 1
17aprilemak2kepungtps	coblos02prabowodansandi	1	2019-03-11	Other 1
17aprilemak2kepungtps	02tidaktahudiri	1	2019-03-12	True News
17aprilemak2kepungtps	cobos02prabowodansandi	1	2019-03-12	True News
ilcsambharmenyambar	prabowothenextleader	1	2019-03-11	Other 1
prabowothenextleader	rendahhatiterus	1	2019-03-11	True News
guepenginpemimpinjujur	virusakalsehat	1	2019-03-10	True News
guepenginpemimpinjujur	janjilagidustalagi	1	2019-03-10	True News
guepenginpemimpinjujur	harampemimpinmunafik	1	2019-03-10	True News
pidatokebangsaanprabowo	2019prabowopresidenri	1	2019-01-17	False News
pidatokebangsaanprabowo	pemilu2019	1	2019-01-16	False News
pidatokebangsaanprabowo	17aprilcoblosnomor2	1	2019-01-16	False News
pidatokebangsaanprabowo	17aprilcoblosprabowosandi	1	2019-01-16	False News
pidatokebangsaanprabowo	rakyatinginkanperubahan	1	2019-01-16	False News
pidatokebangsaanprabowo	indonesiamenang	1	2019-01-16	False News
2019prabowopresidenri	rakyatsudahmuak	1	2019-01-17	False News
2019prabowopresidenri	17aprilprabowopresiden	1	2019-01-17	False News
2019prabowopresidenri	harampilihpemimpiningkarjanji	1	2019-01-17	False News
2019prabowopresidenri	sumenep	1	2019-02-27	Other 2
2019prabowopresidenri	madura	1	2019-02-27	Other 2
2019prabowopresidenri	indonesianeedsprabowo	1	2019-04-04	False News
2019prabowopresidenri	indonesiacallobserversos90turkey	1	2019-04-04	False News
2019prabowopresidenri	indonesiacallcartercenter	1	2019-04-04	False News
2019prabowopresidenri	webkawalpemilutipu	1	2019-04-04	False News
2019prabowopresidenri	rakyattraumahutang	1	2019-01-10	Misleading News
2019prabowopresidenri	saveaniesbaswedan	1	2019-01-10	Misleading News
2019prabowopresidenri	salam2jari	1	2019-01-10	Misleading News
2019prabowopresidenri	s	1	2019-01-10	Misleading News
2019prabowopresidenri	prabowobersamaulama	1	2019-01-10	False News
indonesiamenang	pemilu2019	1	2019-01-16	False News
indonesiamenang	17aprilcoblosnomor2	1	2019-01-16	False News
indonesiamenang	17aprilcoblosprabowosandi	1	2019-01-16	False News
indonesiamenang	rakyatinginkanperubahan	1	2019-01-16	False News
pemilu2019	17aprilcoblosnomor2	1	2019-01-16	False News
pemilu2019	17aprilcoblosprabowosandi	1	2019-01-16	False News
pemilu2019	rakyatinginkanperubahan	1	2019-01-16	False News
pemilu2019	kpujangancurang	1	2019-04-20	Other 2
pemilu2019	kpujangancurang	1	2019-04-19	True News
pemilu2019	inaelectionobserversos	1	2019-04-20	Other 2
pemilu2019	inaelectionobserversos	1	2019-04-19	True News
pemilu2019	amankanc1	1	2019-04-20	Other 2
pemilu2019	amankanc1	1	2019-04-19	True News
pemilu2019	prabowowinrealcount	1	2019-04-20	Other 2
pemilu2019	prabowowinrealcount	1	2019-04-19	True News
pemilu2019	02wintheelection	1	2019-04-20	Other 2
pemilu2019	02wintheelection	1	2019-04-19	True News
pemilu2019	kpu	1	2019-04-15	True News
pemilu2019	marufamin	1	2019-01-17	True News
pemilu2019	prabowosubianto	1	2019-01-17	True News
pemilu2019	vivafakta	1	2019-01-17	True News
pemilu2019	bentuktpfkecuranganpilpres	1	2019-04-24	True News
pemilu2019	dokumenkanc1dikecamatan	2	2019-04-24	True News
pemilu2019	bpnkawalsuarakami	2	2019-04-24	True News
pemilu2019	maumenangkokmaincurang	2	2019-04-24	True News
pemilu2019	taucepattanpabatas	1	2019-05-08	False News
pemilu2019	taucepattanpabatas	2	2019-04-22	True News
pemilu2019	guegakgolput	1	2019-05-08	False News
pemilu2019	guegakgolput	2	2019-04-22	True News
pemilu2019	jokowipelanggarham	1	2019-05-24	True News
pemilu2019	curangitudosa	1	2019-04-30	False News
pemilu2019	pecundangmaincurang	1	2019-04-30	False News
pemilu2019	indonesiaibukotabaru	1	2019-04-30	False News
pemilu2019	stopvietnamillegalfishing	1	2019-04-30	False News
pemilu2019	indonesiamemanggilcaknun	1	2019-05-13	Misleading News
pemilu2019	riprasakeadilan	1	2019-05-13	Misleading News
pemilu2019	sandiuno	1	2019-05-10	Misleading News
pemilu2019	misterikematiankpps	1	2019-05-10	Misleading News
pemilu2019	daruratc1plano	1	2019-04-23	True News
pemilu2019	indonesiafraudelection	1	2019-04-23	True News
pemilu2019	rakyattolakhasilpilpres	1	2019-05-21	Other 2
pemilu2019	98jagademokrasi	1	2019-05-21	Other 2
pemilu2019	bismillahinsyaallahprabowo	1	2019-04-17	True News
pemilu2019	jagatpskawalhasilsuara	1	2019-04-17	True News
pemilu2019	thevictoryofprabowo	1	2019-04-17	True News
pemilu2019	suratsuaratercoblos	1	2019-04-17	True News
17aprilcoblosnomor2	17aprilcoblosprabowosandi	1	2019-01-16	False News
17aprilcoblosnomor2	rakyatinginkanperubahan	1	2019-01-16	False News
17aprilcoblosprabowosandi	rakyatinginkanperubahan	1	2019-01-16	False News
01rajahoax	02wintheelection	1	2019-04-20	Other 1
02wintheelection	kpujangancurang	1	2019-04-20	Other 2
02wintheelection	kpujangancurang	1	2019-04-19	True News
02wintheelection	inaelectionobserversos	1	2019-04-20	Other 2
02wintheelection	inaelectionobserversos	1	2019-04-19	True News
02wintheelection	amankanc1	1	2019-04-20	Other 2
02wintheelection	amankanc1	1	2019-04-19	True News
02wintheelection	prabowowinrealcount	1	2019-04-20	Other 2
02wintheelection	prabowowinrealcount	1	2019-04-19	True News
kpujangancurang	inaelectionobserversos	1	2019-04-20	Other 2
kpujangancurang	inaelectionobserversos	1	2019-04-19	True News
kpujangancurang	amankanc1	1	2019-04-20	Other 2
kpujangancurang	amankanc1	1	2019-04-19	True News
kpujangancurang	prabowowinrealcount	1	2019-04-20	Other 2
kpujangancurang	prabowowinrealcount	1	2019-04-19	True News
kpujangancurang	2019prabowopresident08	1	2019-04-22	False News
inaelectionobserversos	amankanc1	1	2019-04-20	Other 2
inaelectionobserversos	amankanc1	1	2019-04-19	True News
inaelectionobserversos	prabowowinrealcount	1	2019-04-20	Other 2
inaelectionobserversos	prabowowinrealcount	1	2019-04-19	True News
inaelectionobserversos	ketikviralkan	1	2019-03-20	False News
inaelectionobserversos	help	1	2019-03-20	False News
inaelectionobserversos	inacalling4intelectionobservers	1	2019-03-20	False News
inaelectionobserversos	02vspki	1	2019-03-23	False News
inaelectionobserversos	jokowikalahrakyatbahagia	1	2019-03-23	False News
inaelectionobserversos	sementara	1	2019-03-22	Misleading News
inaelectionobserversos	katanya	1	2019-03-22	Misleading News
amankanc1	prabowowinrealcount	1	2019-04-20	Other 2
amankanc1	prabowowinrealcount	1	2019-04-19	True News
01thechampion	01jokowiaminsudahmenang	1	2019-04-20	True News
exitpoll	pkbnomorsatu	1	2019-04-15	Other 1
exitpoll	pkbsatukanindonesia	1	2019-04-15	Other 1
pkbnomorsatu	pkbsatukanindonesia	1	2019-04-15	Other 1
kpu	plenokpu	1	2019-05-22	True News
quickcount	babebacaberita	2	2019-04-16	Other 1
quickcount	babetps	2	2019-04-16	Other 1
quickcount	tempatpemilusantai	1	2019-04-16	Other 1
quickcount	tempatpemilusantai	1	2019-04-16	Other 1
babebacaberita	babetps	1	2019-04-16	Other 1
babebacaberita	babetps	1	2019-04-16	Other 1
babebacaberita	tempatpemilusantai	1	2019-04-16	Other 1
babebacaberita	tempatpemilusantai	1	2019-04-16	Other 1
babetps	tempatpemilusantai	1	2019-04-16	Other 1
babetps	tempatpemilusantai	1	2019-04-16	Other 1
tusukprabowosandi	uasdifitnahkejidanbrutal	1	2019-04-14	True News
tusukprabowosandi	uasdifitnahkejibalasditps	1	2019-04-15	False News
tusukprabowosandi	beranipilih02	1	2019-04-15	False News
tusukprabowosandi	17aprilprabowopresidenri	1	2019-04-15	False News
tusukprabowosandi	tutup01tusuk02	1	2019-04-05	True News
uasdifitnahkejidanbrutal	uasdifitnahkejibalasditps	1	2019-04-15	False News
01indonesiamaju	jokowinyatakerjanya	1	2019-01-14	Other 2
01indonesiamaju	orangbaikmemenangkanjokowi	1	2019-01-14	Other 2
01indonesiamaju	01jokowilagi	1	2019-03-09	Misleading News
01indonesiamaju	bersatu	1	2019-04-11	False News
01indonesiamaju	barengjokowi	1	2019-04-11	False News
01indonesiamaju	01jokowiamin	1	2019-04-11	False News
01indonesiamaju	jokowidilanjutkanlagi	1	2019-04-04	Misleading News
jokowinyatakerjanya	orangbaikmemenangkanjokowi	1	2019-01-14	Other 2
jokowinyatakerjanya	asikinhidupwetnwild	1	2019-02-19	True News
debatpertamapilpres2019	debatcapres	1	2019-01-17	Other 2
debatpertamapilpres2019	layarpemilutepercaya	1	2019-01-17	Other 2
marufamin	prabowosubianto	1	2019-01-17	True News
marufamin	vivafakta	1	2019-01-17	True News
prabowosubianto	vivafakta	1	2019-01-17	True News
pasmenang	prabowoindonesiamenang	1	2019-01-17	True News
bentuktpfkecuranganpilpres	dokumenkanc1dikecamatan	1	2019-04-24	True News
bentuktpfkecuranganpilpres	bpnkawalsuarakami	1	2019-04-24	True News
bentuktpfkecuranganpilpres	maumenangkokmaincurang	1	2019-04-24	True News
dokumenkanc1dikecamatan	bpnkawalsuarakami	2	2019-04-24	True News
dokumenkanc1dikecamatan	maumenangkokmaincurang	2	2019-04-24	True News
dokumenkanc1dikecamatan	maumenangkokmaincurang	1	2019-04-22	False News
dokumenkanc1dikecamatan	daruratc1plano	1	2019-04-23	True News
dokumenkanc1dikecamatan	indonesiafraudelection	1	2019-04-23	True News
bpnkawalsuarakami	maumenangkokmaincurang	2	2019-04-24	True News
bpnkawalsuarakami	daruratc1plano	1	2019-04-23	True News
bpnkawalsuarakami	indonesiafraudelection	1	2019-04-23	True News
maumenangkokmaincurang	indonesiafraudelection	2	2019-04-22	True News
maumenangkokmaincurang	daruratc1plano	1	2019-04-23	True News
prabowomenangdebat	jokowibohonglagi	1	2019-02-18	False News
prabowomenangdebat	debatpintarjokowi	2	2019-02-17	False News
prabowomenangdebat	prabowosmartleader	1	2019-02-17	True News
prabowomenangdebat	neweraprabowosandi	2	2019-02-17	True News
gabisadibantah	savenalar	1	2019-02-23	Other 1
gabisadibantah	jokowimemberikanbukti	1	2019-02-23	Other 1
savenalar	jokowimemberikanbukti	1	2019-02-23	Other 1
janjilagidustalagi	harampemimpinmunafik	1	2019-03-10	True News
jokowiorangbaik	urangsundamenangkan01	1	2019-01-19	Other 1
rakyatsudahmuak	prabohonglagi	1	2019-01-17	False News
rakyatsudahmuak	17aprilprabowopresiden	1	2019-01-17	False News
rakyatsudahmuak	harampilihpemimpiningkarjanji	1	2019-01-17	False News
17aprilprabowopresiden	harampilihpemimpiningkarjanji	1	2019-01-17	False News
lyingawardsforpresident	debat02prabowomenang	1	2019-02-20	Other 1
semburankebohonganjokowi	lyingawardsforpresiden	1	2019-02-20	True News
capres01bohong	rabu	1	2019-02-20	True News
capres01bohong	banten	1	2019-02-20	True News
capres01bohong	cianjur	1	2019-02-20	True News
capres01bohong	jabar	1	2019-02-20	True News
capres01bohong	semarang	1	2019-02-20	True News
capres01bohong	surabayanow	1	2019-02-20	True News
rabu	banten	1	2019-02-20	True News
rabu	cianjur	1	2019-02-20	True News
rabu	jabar	1	2019-02-20	True News
rabu	semarang	1	2019-02-20	True News
rabu	surabayanow	1	2019-02-20	True News
banten	cianjur	1	2019-02-20	True News
banten	jabar	1	2019-02-20	True News
banten	semarang	1	2019-02-20	True News
banten	surabayanow	1	2019-02-20	True News
cianjur	jabar	1	2019-02-20	True News
cianjur	semarang	1	2019-02-20	True News
cianjur	surabayanow	1	2019-02-20	True News
jabar	semarang	1	2019-02-20	True News
jabar	surabayanow	1	2019-02-20	True News
semarang	surabayanow	1	2019-02-20	True News
debatcapres	inews	2	2019-02-17	True News
debatcapres	debatpintarjokowi	1	2019-02-17	False News
debatcapres	debatkeduapilpres2019	1	2019-02-17	False News
debatcapres	akuseruji	1	2019-04-13	True News
debatcapres	destinasiwisatahalalterbaikdunia	1	2019-04-13	True News
debatcapres	debatpilpresliputan6	1	2019-03-30	True News
debatcapres	layarpemilutepercaya	1	2019-01-17	Other 2
debatcapres	pilihanindonesia	1	2019-02-17	True News
debatpintarjokowi	jokowiuntuk1ndonesia	1	2019-02-17	False News
debatpintarjokowi	debatkeduapilpres2019	1	2019-02-17	False News
debatpintarjokowi	220000hektar	1	2019-02-17	True News
curhatpilpres2019	debatkeempatcapres2019	1	2019-03-30	True News
curhatpilpres2019	jokowimengubahsemua	1	2019-03-30	True News
debatkeduapilpres2019	infografis	1	2019-02-17	False News
debatdikumparan	jernihmemilih	1	2019-04-13	True News
pesonawisatahalalindonesia	alambanten	1	2019-04-14	True News
pesonawisatahalalindonesia	waytolombok	1	2019-04-14	True News
akuseruji	destinasiwisatahalalterbaikdunia	1	2019-04-13	True News
akuseruji	mobiltnidiacaraprabowosandi	1	2019-03-22	True News
pantaubersama	2019sayaberpartisipasi	3	2019-04-04	True News
debatasyikjokowi	karnajokowi	1	2019-03-30	True News
jokowimengubahsemua	debatkeempatcapres2019	1	2019-03-30	True News
indonesiaoptimis	bersatuindonesia	1	2019-04-04	Other 1
indonesiaoptimis	jokowisekalilagi	1	2019-04-04	Other 1
bersatuindonesia	jokowisekalilagi	1	2019-04-04	Other 1
chinateroris	fasischina	2	2018-12-19	False News
fasischina	chinaterorist	6	2018-12-19	False News
fasischina	usirdubeschina	5	2018-12-19	False News
chinaterorist	usirdubeschina	6	2018-12-19	False News
usirdubeschina	savemuslimuyghur	1	2018-12-22	False News
saveuighur	saveuyghur	1	2018-12-22	False News
saveuighur	savemuslimuighur	1	2018-12-22	False News
saveuighur	savemuslimuyghur	1	2018-12-22	False News
saveuighur	usirdubescina	1	2018-12-22	False News
saveuyghur	savemuslimuighur	1	2018-12-22	False News
saveuyghur	savemuslimuyghur	1	2018-12-22	False News
saveuyghur	usirdubescina	1	2018-12-22	False News
savemuslimuighur	savemuslimuyghur	1	2018-12-22	False News
savemuslimuighur	usirdubescina	1	2018-12-22	False News
savemuslimuyghur	usirdubescina	1	2018-12-22	False News
chinateroristfasischina	usirdutabesarchina	1	2018-12-20	False News
prabololu	peoplepower	1	2019-05-07	False News
prabololu	kampretdelusi	1	2019-05-07	False News
peoplepower	kampretdelusi	1	2019-05-07	False News
uasdifitnahkejibalasditps	beranipilih02	1	2019-04-15	False News
uasdifitnahkejibalasditps	17aprilprabowopresidenri	1	2019-04-15	False News
pilihorangbaik	pilihygjelasislamnya	1	2019-04-15	Misleading News
pilihorangbaik	pilihygbajuputih	1	2019-04-15	Misleading News
pilihygjelasislamnya	pilihygbajuputih	1	2019-04-15	Misleading News
informasi	klarifikasi	1	2019-04-15	True News
informasi	hoaks	1	2019-04-15	True News
informasi	ingin	1	2019-04-15	True News
informasi	bertemu	1	2019-04-15	True News
informasi	habib	1	2019-04-15	True News
informasi	rizieq	1	2019-04-15	True News
informasi	mekkah	1	2019-04-15	True News
klarifikasi	hoaks	1	2019-04-15	True News
klarifikasi	ingin	1	2019-04-15	True News
klarifikasi	bertemu	1	2019-04-15	True News
klarifikasi	habib	1	2019-04-15	True News
klarifikasi	rizieq	1	2019-04-15	True News
klarifikasi	mekkah	1	2019-04-15	True News
hoaks	ingin	1	2019-04-15	True News
hoaks	bertemu	1	2019-04-15	True News
hoaks	habib	1	2019-04-15	True News
hoaks	rizieq	1	2019-04-15	True News
hoaks	mekkah	1	2019-04-15	True News
ingin	bertemu	1	2019-04-15	True News
ingin	habib	1	2019-04-15	True News
ingin	rizieq	1	2019-04-15	True News
ingin	mekkah	1	2019-04-15	True News
bertemu	habib	1	2019-04-15	True News
bertemu	rizieq	1	2019-04-15	True News
bertemu	mekkah	1	2019-04-15	True News
habib	rizieq	1	2019-04-15	True News
habib	mekkah	1	2019-04-15	True News
rizieq	mekkah	1	2019-04-15	True News
beranipilih02	17aprilprabowopresidenri	1	2019-04-15	False News
diskualifikasijokowi	jokowipelanggarham	1	2019-05-25	True News
diskualifikasijokowi	jokowimundurlah	1	2019-05-25	True News
jokowipelanggarham	jokowimundurlah	1	2019-05-25	True News
jokowipelanggarham	diskuailifikasijokowi	1	2019-05-24	True News
jokowipelanggarham	jumatcurhat	1	2019-05-24	True News
jokowibloodyhands	hoax	1	2019-05-25	Misleading News
hoax	viral	2	2019-05-06	True News
hoax	antihoax	1	2019-04-04	True News
jaekingoflies	rezimtiputipu	1	2019-02-22	False News
jaekingoflies	jaengibuldimanalagi	1	2019-02-22	False News
jaekingoflies	rfd41	1	2019-02-22	False News
jaekingoflies	jaerajahoax	1	2019-02-22	False News
jaekingoflies	shameonyoujae	1	2019-02-22	False News
jaekingoflies	rbcz1	1	2019-02-22	False News
rezimtiputipu	jaengibuldimanalagi	1	2019-02-22	False News
rezimtiputipu	jaengibuldimanalagi	1	2019-02-22	False News
rezimtiputipu	rfd41	1	2019-02-22	False News
rezimtiputipu	shameonyoujae	1	2019-02-22	False News
rezimtiputipu	rce76	1	2019-02-22	False News
jaengibuldimanalagi	rfd41	1	2019-02-22	False News
jaengibuldimanalagi	shameonyoujae	1	2019-02-22	False News
jaengibuldimanalagi	rce76	1	2019-02-22	False News
shameonyoujae	rce76	1	2019-02-22	False News
shameonyoujae	jaerajahoax	1	2019-02-22	False News
shameonyoujae	rbcz1	1	2019-02-22	False News
jaerajahoax	rbcz1	1	2019-02-22	False News
teganianpakmulyono	prabowosandi02	1	2018-10-07	Other 1
combat	rabber	1	2018-10-10	Other 1
combat	pamulang	1	2018-10-10	Other 1
combat	ciputat	1	2018-10-10	Other 1
combat	tangsel	1	2018-10-10	Other 1
combat	khabib	1	2018-10-10	Other 1
combat	khabibvsmcgregor	1	2018-10-10	Other 1
combat	sablonkaos	1	2018-10-10	Other 1
combat	sablonpamulang	1	2018-10-10	Other 1
combat	kaossatuan	1	2018-10-10	Other 1
combat	sablonsatuan	1	2018-10-10	Other 1
combat	timnasday	1	2018-10-10	Other 1
combat	pesonaeightfestival2018	1	2018-10-10	Other 1
combat	matanajwasatuataudua	1	2018-10-10	Other 1
rabber	pamulang	1	2018-10-10	Other 1
rabber	ciputat	1	2018-10-10	Other 1
rabber	tangsel	1	2018-10-10	Other 1
rabber	khabib	1	2018-10-10	Other 1
rabber	khabibvsmcgregor	1	2018-10-10	Other 1
rabber	sablonkaos	1	2018-10-10	Other 1
rabber	sablonpamulang	1	2018-10-10	Other 1
rabber	kaossatuan	1	2018-10-10	Other 1
rabber	sablonsatuan	1	2018-10-10	Other 1
rabber	timnasday	1	2018-10-10	Other 1
rabber	pesonaeightfestival2018	1	2018-10-10	Other 1
rabber	matanajwasatuataudua	1	2018-10-10	Other 1
pamulang	ciputat	1	2018-10-10	Other 1
pamulang	tangsel	1	2018-10-10	Other 1
pamulang	khabib	1	2018-10-10	Other 1
pamulang	khabibvsmcgregor	1	2018-10-10	Other 1
pamulang	sablonkaos	1	2018-10-10	Other 1
pamulang	sablonpamulang	1	2018-10-10	Other 1
pamulang	kaossatuan	1	2018-10-10	Other 1
pamulang	sablonsatuan	1	2018-10-10	Other 1
pamulang	timnasday	1	2018-10-10	Other 1
pamulang	pesonaeightfestival2018	1	2018-10-10	Other 1
pamulang	matanajwasatuataudua	1	2018-10-10	Other 1
ciputat	tangsel	1	2018-10-10	Other 1
ciputat	khabib	1	2018-10-10	Other 1
ciputat	khabibvsmcgregor	1	2018-10-10	Other 1
ciputat	sablonkaos	1	2018-10-10	Other 1
ciputat	sablonpamulang	1	2018-10-10	Other 1
ciputat	kaossatuan	1	2018-10-10	Other 1
ciputat	sablonsatuan	1	2018-10-10	Other 1
ciputat	timnasday	1	2018-10-10	Other 1
ciputat	pesonaeightfestival2018	1	2018-10-10	Other 1
ciputat	matanajwasatuataudua	1	2018-10-10	Other 1
tangsel	khabib	1	2018-10-10	Other 1
tangsel	khabibvsmcgregor	1	2018-10-10	Other 1
tangsel	sablonkaos	1	2018-10-10	Other 1
tangsel	sablonpamulang	1	2018-10-10	Other 1
tangsel	kaossatuan	1	2018-10-10	Other 1
tangsel	sablonsatuan	1	2018-10-10	Other 1
tangsel	timnasday	1	2018-10-10	Other 1
tangsel	pesonaeightfestival2018	1	2018-10-10	Other 1
tangsel	matanajwasatuataudua	1	2018-10-10	Other 1
khabib	khabibvsmcgregor	1	2018-10-10	Other 1
khabib	sablonkaos	1	2018-10-10	Other 1
khabib	sablonpamulang	1	2018-10-10	Other 1
khabib	kaossatuan	1	2018-10-10	Other 1
khabib	sablonsatuan	1	2018-10-10	Other 1
khabib	timnasday	1	2018-10-10	Other 1
khabib	pesonaeightfestival2018	1	2018-10-10	Other 1
khabib	matanajwasatuataudua	1	2018-10-10	Other 1
khabibvsmcgregor	sablonkaos	1	2018-10-10	Other 1
khabibvsmcgregor	sablonpamulang	1	2018-10-10	Other 1
khabibvsmcgregor	kaossatuan	1	2018-10-10	Other 1
khabibvsmcgregor	sablonsatuan	1	2018-10-10	Other 1
khabibvsmcgregor	timnasday	1	2018-10-10	Other 1
khabibvsmcgregor	pesonaeightfestival2018	1	2018-10-10	Other 1
khabibvsmcgregor	matanajwasatuataudua	1	2018-10-10	Other 1
sablonkaos	sablonpamulang	1	2018-10-10	Other 1
sablonkaos	kaossatuan	1	2018-10-10	Other 1
sablonkaos	sablonsatuan	1	2018-10-10	Other 1
sablonkaos	timnasday	1	2018-10-10	Other 1
sablonkaos	pesonaeightfestival2018	1	2018-10-10	Other 1
sablonkaos	matanajwasatuataudua	1	2018-10-10	Other 1
sablonpamulang	kaossatuan	1	2018-10-10	Other 1
sablonpamulang	sablonsatuan	1	2018-10-10	Other 1
sablonpamulang	timnasday	1	2018-10-10	Other 1
sablonpamulang	pesonaeightfestival2018	1	2018-10-10	Other 1
sablonpamulang	matanajwasatuataudua	1	2018-10-10	Other 1
kaossatuan	sablonsatuan	1	2018-10-10	Other 1
kaossatuan	timnasday	1	2018-10-10	Other 1
kaossatuan	pesonaeightfestival2018	1	2018-10-10	Other 1
kaossatuan	matanajwasatuataudua	1	2018-10-10	Other 1
sablonsatuan	timnasday	1	2018-10-10	Other 1
sablonsatuan	pesonaeightfestival2018	1	2018-10-10	Other 1
sablonsatuan	matanajwasatuataudua	1	2018-10-10	Other 1
timnasday	pesonaeightfestival2018	1	2018-10-10	Other 1
timnasday	matanajwasatuataudua	1	2018-10-10	Other 1
pesonaeightfestival2018	matanajwasatuataudua	1	2018-10-10	Other 1
reuni212	reuniakbar212	1	2018-12-04	False News
reuniakbar212	aksibelaislam212	1	2018-11-30	False News
reuniakbar212	kamibersamahrs	1	2018-11-30	False News
viral	sandiaga	1	2019-01-26	True News
viral	video	1	2019-02-19	True News
viral	pdip	1	2019-02-19	True News
viral	caleg	1	2019-02-19	True News
jabarhantamhoaks	hantamhoaks	1	2019-01-09	True News
jabarhantamhoaks	hoakspemilu	1	2019-01-09	True News
hantamhoaks	hoakspemilu	1	2019-01-09	True News
hantamhoaks	kebunrayabogor	1	2019-02-15	True News
taucepattanpabatas	guegakgolput	1	2019-05-08	False News
taucepattanpabatas	guegakgolput	2	2019-04-22	True News
news	teropongsenayan	1	2018-12-18	True News
news	connectsindonesia	1	2018-12-18	True News
teropongsenayan	connectsindonesia	1	2018-12-18	True News
02tidaktahudiri	cobos02prabowodansandi	1	2019-03-12	True News
bersatu	barengjokowi	1	2019-04-11	False News
bersatu	01jokowiamin	1	2019-04-11	False News
barengjokowi	01jokowiamin	1	2019-04-11	False News
